index,row_id,phase,x,y,z_reconstructed,nx,ny,nz,fit_rms_m,fit_weight,measurement_quality
446,3,0,0.2566666666666667,-0.24999999999999994,0.8164886756824492,0.1305771183231554,-0.00010530608448137675,0.9914381499019742,2.7735319523816105e-05,51.86880865310044,0.38510388102206883
447,3,0,0.255,-0.24999999999999994,0.8166945188742522,0.12627612024419738,-8.760451198974289e-05,0.9919951279021095,2.8223707675709703e-05,51.97232762038561,0.6605614859624007
448,3,0,0.25333333333333335,-0.24999999999999994,0.8168959198360364,0.12200927174687015,3.332573759432773e-05,0.9925289600294763,2.797450663534662e-05,52.581374719924455,0.8367713293052941
449,3,0,0.2516666666666667,-0.24999999999999994,0.8170912898030938,0.11766316601113444,4.2505702260844725e-05,0.9930535622802537,2.621155356525922e-05,52.340788949405194,0.7784061694812424
450,3,0,0.25000000000000006,-0.24999999999999994,0.8172808822542226,0.11346309733686576,-7.878239621357988e-05,0.9935422081301121,2.5655933941315574e-05,52.76100993006966,0.48012688496095957
451,3,0,0.24833333333333335,-0.24999999999999994,0.8174636990570034,0.10923938296447694,-0.00010197205898581233,0.994015466082515,2.4086797210298395e-05,52.53442625964959,0.3626394626407286
452,3,0,0.2466666666666667,-0.24999999999999994,0.8176406920629177,0.10513156517124718,-0.00019276266550616645,0.9944583032220097,2.346828989851425e-05,53.09618632180914,0.6711136365102108
453,3,0,0.24500000000000005,-0.24999999999999994,0.8178087714263065,0.1010065034348723,-0.00018354168503243793,0.9948857485039733,2.2185201233901567e-05,53.02851006924282,0.5508407093394054
454,3,0,0.24333333333333337,-0.24999999999999994,0.8179717111715678,0.09695170744030568,-0.00015849646582501988,0.9952890742408859,2.1292187483851078e-05,53.270121472054996,0.7309787946810672
455,3,0,0.2416666666666667,-0.24999999999999994,0.8181277268440743,0.09300769172971274,-0.00013650084448543472,0.9956653808617785,2.113272619898524e-05,53.672832825778,0.6944659322497959
456,3,0,0.24000000000000005,-0.24999999999999994,0.8182762625975604,0.08905684640009977,-4.3215498821278695e-05,0.9960265439443317,2.0424279001188868e-05,54.58888263489661,0.8072762565038994
457,3,0,0.23833333333333337,-0.24999999999999994,0.8184187628314442,0.08520689275038622,-0.00024915655300773156,0.9963632486943887,2.0582832583729987e-05,54.49549631762575,0.4385800063173549
458,3,0,0.2366666666666667,-0.24999999999999994,0.8185555735296307,0.08126415724549108,-0.00017527925825934268,0.9966925835102625,1.9518945159142583e-05,54.70058580720175,0.864482123709472
459,3,0,0.23500000000000004,-0.24999999999999994,0.8186853672190705,0.07741718193891567,-0.00020149089158166667,0.9969987659681718,1.9268805820830364e-05,55.606115156498596,0.836839419486859
460,3,0,0.23333333333333336,-0.24999999999999994,0.8188097428378787,0.07359303452057975,-0.00012917371326860914,0.9972883477631755,1.89007196973832e-05,56.11207670935839,0.5379791688584552
461,3,0,0.2316666666666667,-0.24999999999999994,0.8189261455732486,0.06975597239248671,-0.0002215717223069509,0.9975640607106646,1.846803753925971e-05,56.576499206915486,0.6994423024792048
462,3,0,0.23000000000000004,-0.24999999999999994,0.8190378381480752,0.06596720484702474,-0.0002693369615295002,0.9978217552961408,1.8389861413406588e-05,57.026530674379316,0.9121146188788132
463,3,0,0.22833333333333336,-0.24999999999999994,0.8191435040451779,0.06221960798497482,-0.0002507424645343814,0.9980624517085153,1.846550348206379e-05,58.13252946850993,0.978782307689137
464,3,0,0.22666666666666668,-0.24999999999999994,0.8192422336851537,0.05836453393077308,-0.0004043068496525736,0.9982952557810815,1.7586317980218952e-05,58.35120077099961,0.9827781440781511
465,3,0,0.22500000000000003,-0.24999999999999994,0.8193353723735128,0.0546747276934725,-0.0006133268066509839,0.9985040300278576,1.7412856501531183e-05,59.501222058610765,0.9477332705582352
466,3,0,0.22333333333333336,-0.24999999999999994,0.8194225729784419,0.050935390914721684,-0.0005204844806818804,0.9987018148818344,1.734171787389519e-05,60.03538640618134,0.9033289077430963
467,3,0,0.22166666666666668,-0.24999999999999994,0.8195018705639157,0.04717795692511559,-0.0006457274562847314,0.9988862915349396,1.5995454576173685e-05,60.22391181019313,0.9460221088374903
468,3,0,0.22000000000000003,-0.24999999999999994,0.8195764390203188,0.04347566320979501,-0.0005878405225068315,0.9990543134144353,1.5732720320998478e-05,60.30943465374976,0.7751310965771138
469,3,0,0.21833333333333338,-0.24999999999999994,0.8196453640425574,0.03979105618415363,-0.000583641830333847,0.9992078518556404,1.5520208774453682e-05,60.81298064595479,0.9680598446586176
470,3,0,0.2166666666666667,-0.24999999999999994,0.8197071114250379,0.03611377886360146,-0.0005389017247150986,0.999347539428162,1.5185636519481733e-05,60.89798066383958,0.8877195109613858
471,3,0,0.21500000000000002,-0.24999999999999994,0.819763484191782,0.03241912470620098,-0.0005533269181778408,0.999474208863143,1.4632861980122349e-05,61.196597592832504,0.8513920702596595
472,3,0,0.21333333333333337,-0.24999999999999994,0.8198137689648987,0.02879080869032407,-0.0005598880310874441,0.9995853019429357,1.4528602438366458e-05,62.0287446322898,0.9280004408006087
473,3,0,0.2116666666666667,-0.24999999999999994,0.8198584114769634,0.025164526729508627,-0.0005269940947778527,0.9996831842497421,1.4474305182827212e-05,62.458466411763865,0.8583069779806443
474,3,0,0.21000000000000002,-0.24999999999999994,0.819896149647068,0.021487770166745954,-0.0005700554896690705,0.9997689486926467,1.3337904925099441e-05,63.14347161546283,0.8909909478259026
475,3,0,0.20833333333333337,-0.24999999999999994,0.8199278453321642,0.01781640767288826,-0.0006300159396673696,0.9998410767204703,1.2100899278816775e-05,63.369904779919935,0.7660864965417915
476,3,0,0.2066666666666667,-0.24999999999999994,0.819953911984373,0.014206970960172448,-0.0005965955435870366,0.9998988979141311,1.2098405241942959e-05,63.261568622246436,0.8719994477537483
477,3,0,0.20500000000000002,-0.24999999999999994,0.8199740928094983,0.010549349048832802,-0.0005757838187049474,0.9999441882963469,1.1536931134881524e-05,63.568431966679725,0.8435220755382956
478,3,0,0.20333333333333337,-0.24999999999999994,0.8199885543828419,0.006935180214414165,-0.0005204597151973538,0.9999758159061041,1.1492133946131384e-05,63.582186694913304,0.8171288482013349
479,3,0,0.2016666666666667,-0.24999999999999994,0.8199969945708523,0.003321622064436287,-0.00047252123781312596,0.9999943717594318,1.1507785749513472e-05,63.27295773752872,0.6671701633255878
480,3,0,0.2,-0.24999999999999994,0.8199992964409092,-0.00029829864161537624,-0.0004397480489375497,0.9999998588197769,1.1276349149785076e-05,63.987706966416596,0.9615251581798961
481,3,0,0.19833333333333336,-0.24999999999999994,0.8199951347036124,-0.003899186334788707,-0.0004114970322436647,0.9999923134785181,1.1157062760779355e-05,64.06379072043562,0.7969946295417824
482,3,0,0.19666666666666668,-0.24999999999999994,0.8199854237080361,-0.007498297921970112,-0.00037214480507888364,0.9999718181211494,1.1112247151300271e-05,63.634330245283564,0.8028324337278234
483,3,0,0.195,-0.24999999999999994,0.819970179337667,-0.01111147013698375,-0.00035879104776970276,0.9999382013406523,1.1095100746712545e-05,63.90125709808329,0.8342160838592256
484,3,0,0.19333333333333336,-0.24999999999999994,0.8199488640297022,-0.0147145471471305,-0.00031753539044275503,0.999891684770671,1.1287385692769659e-05,63.89211214498499,0.9268590448460651
485,3,0,0.1916666666666667,-0.24999999999999994,0.8199213851878799,-0.018293863570800782,-0.0002944469851302886,0.9998326099185932,1.153886420801336e-05,63.561988303701476,0.9774976295157652
486,3,0,0.19000000000000003,-0.24999999999999994,0.8198882886019963,-0.021913001655949563,-0.00027219930178200194,0.9997598442956019,1.1004958090709345e-05,63.175489608908954,0.5812905441823211
487,3,0,0.18833333333333335,-0.24999999999999994,0.8198492831402311,-0.025551086590101763,-0.00024240918365780944,0.9996734883009817,1.1291905202537565e-05,62.23006964738994,0.9832178919372904
488,3,0,0.1866666666666667,-0.24999999999999994,0.8198048797946337,-0.029164078655842297,-0.00019439196569271487,0.9995746188894152,1.1336548206305114e-05,62.24107301678252,0.7317634495896366
489,3,0,0.18500000000000003,-0.24999999999999994,0.8197538797882009,-0.03280519714532586,-0.000174124376504082,0.9994617495036805,1.1268773256206325e-05,62.60137785523725,0.5786811098308141
490,3,0,0.18333333333333335,-0.24999999999999994,0.8196965877490445,-0.03641738133250577,-0.0001622554780227016,0.9993366539910576,1.139023329981188e-05,61.873508124829236,0.7614727799059988
491,3,0,0.1816666666666667,-0.24999999999999994,0.8196340642444534,-0.04008816761021974,-0.00016425754726474606,0.999196132817333,1.1952844419724252e-05,62.2024698748504,0.805103354111372
492,3,0,0.18000000000000002,-0.24999999999999994,0.8195650990243915,-0.0437536928728848,-0.00013329201460065822,0.9990423397400253,1.2226603696798333e-05,62.47708455398754,0.7863283267931517
493,3,0,0.17833333333333334,-0.24999999999999994,0.8194897095526669,-0.04745825048671746,-0.00011116137455990913,0.9988732162311136,1.2593964947430932e-05,62.77599600644473,0.8614799089980832
494,3,0,0.1766666666666667,-0.24999999999999994,0.8194100131262282,-0.05111604057237844,-5.22164055829915e-05,0.9986927193434676,1.2875448172091947e-05,61.95855398370627,0.9713274668460844
495,3,0,0.17500000000000002,-0.24999999999999994,0.8193227195505535,-0.054805664500889736,-5.398175292736079e-05,0.9984970386659071,1.3198666110781721e-05,60.57117527636767,0.9811794291349044
496,3,0,0.17333333333333334,-0.24999999999999994,0.8192291797011664,-0.058529344211752904,-5.666206599185073e-05,0.9982856868930619,1.3069478275118464e-05,59.70957885648171,0.9001529282767504
497,3,0,0.1716666666666667,-0.24999999999999994,0.8191298001384497,-0.0622785034213571,-5.8013887451261154e-05,0.9980588082102101,1.3802392295893928e-05,58.574503081728906,0.9245924278551909
498,3,0,0.17,-0.24999999999999994,0.8190254062328955,-0.06607824307196321,-5.058958407689161e-05,0.9978144432875365,1.4360395142369017e-05,58.55026695434618,0.986754416891076
499,3,0,0.16833333333333336,-0.24999999999999994,0.818913334553577,-0.06989620515586038,-1.1360423476069513e-05,0.9975542693887639,1.4880220382942321e-05,58.519423654662475,0.9555843196959898
500,3,0,0.16666666666666669,-0.24999999999999994,0.8187950173197631,-0.07374542256450871,-3.0654154263584256e-05,0.997277098759971,1.5380606881851964e-05,58.534714838794514,0.8267712922673256
501,3,0,0.165,-0.24999999999999994,0.8186710818856822,-0.0775931269694282,-3.635407678777256e-05,0.9969851078754823,1.589334278075378e-05,57.793976253614915,0.6967236568342198
502,3,0,0.16333333333333336,-0.24999999999999994,0.8185395611835078,-0.08145020442010668,-2.323118807325049e-05,0.9966774120347238,1.6340868433181035e-05,57.31438562827425,0.4829848080540223
503,3,0,0.16166666666666668,-0.24999999999999994,0.8184037215122476,-0.08537288479246578,2.8719906737345242e-05,0.9963490702145404,1.7394999074020254e-05,56.64654127110636,0.36266295110934854
504,3,0,0.16000000000000003,-0.24999999999999994,0.8182603915727936,-0.0892629844336171,1.6960806051502265e-05,0.9960080919964129,1.778141198330804e-05,55.80507192573414,0.02461946401792194
505,3,0,0.15833333333333335,-0.24999999999999994,0.8181118672168274,-0.0931879385303101,5.8437550040352346e-05,0.9956485347237368,1.8146245439333244e-05,55.35138280260129,0.025346697722445674
506,3,0,0.15666666666666668,-0.24999999999999994,0.8179560367746483,-0.09717729721923037,7.154659190396749e-05,0.9952670836445112,1.8992233915656756e-05,54.86206553139695,0.36206288469916414
507,3,0,0.15500000000000003,-0.24999999999999994,0.8177943965566407,-0.10118170796775902,6.515499164296492e-05,0.9948679599462203,1.9497647650612214e-05,53.99170096615063,0.5678170658362881
508,3,0,0.15333333333333335,-0.24999999999999994,0.8176263387377808,-0.10528649897982274,0.00010852428384493121,0.9944419245763181,1.9891485719257404e-05,53.69499230366067,0.9550777110170602
509,3,0,0.15166666666666667,-0.24999999999999994,0.8174538848015894,-0.1094071405203359,0.00013781442367119512,0.9939970113689217,2.0082052276282345e-05,53.40080220548693,0.8762097604104613
510,3,0,0.15000000000000002,-0.24999999999999994,0.8172720601984061,-0.11349410771439644,0.00016288523897242557,0.9935386560081655,1.9907624165168302e-05,52.85544945602958,0.432103830250944
511,3,0,0.14833333333333334,-0.24999999999999994,0.8170853409733174,-0.11769313168795709,0.00012344561810276555,0.9930500045388755,2.0754332735228528e-05,52.475743274087705,0.02344840772497834
512,3,0,0.14666666666666667,-0.24999999999999994,0.8168921905294826,-0.12198025144103665,9.717942524843689e-05,0.9925325227993996,2.1558107001714305e-05,52.03349211855624,0.3349299759656425
513,3,0,0.14500000000000002,-0.24999999999999994,0.8166871407888996,-0.12622406336455116,0.0001233367594095998,0.992001749300769,2.1428800277689188e-05,51.57247362434269,0.43090654443520354
514,3,0,0.14333333333333334,-0.24999999999999994,0.8164812661301247,-0.13064739465712058,8.978731907675392e-05,0.9914288931676057,2.242680095417847e-05,51.372235459104424,0.8430688914404909
515,3,0,0.1416666666666667,-0.24999999999999994,0.8162625747050155,-0.13505768648534744,0.0001273889379480132,0.9908377289411643,2.2872862304019154e-05,51.25567106225368,0.9626107694610309
516,3,0,0.14,-0.24999999999999994,0.8160380878541843,-0.13950631797599242,0.0001274455586029824,0.9902211727702104,2.4563039473987964e-05,51.90401253519944,0.6274972130579923
517,3,0,0.13833333333333334,-0.24999999999999994,0.8158097214132265,-0.14409994674787913,5.733733078349473e-05,0.9895631369749426,2.71063917440944e-05,53.15590287835059,0.02212245334360288
518,3,0,0.1366666666666667,-0.24999999999999994,0.8155699605724828,-0.148599494308883,8.591274275935492e-05,0.9888974582382872,2.7615819877043304e-05,52.05555904358427,0.023128350753958353
519,3,0,0.135,-0.24999999999999994,0.8153252360425189,-0.15308159319093426,0.00011571154849603237,0.988213545969171,2.5306721260772822e-05,50.218521053244224,0.025762226577879094
520,3,0,0.13333333333333336,-0.24999999999999994,0.815069257318466,-0.15763287212985672,7.776012346188599e-05,0.987497783074704,2.504188579357464e-05,49.0977993560644,0.4363611213958824
521,3,0,0.13166666666666668,-0.24999999999999994,0.8148042904158578,-0.16223794707961903,8.236453011427637e-05,0.986751661637048,2.410084820095168e-05,47.78616445891986,0.7859616230064524
522,3,0,0.13,-0.24999999999999994,0.8145313208804287,-0.16696990698788905,7.206376652296351e-05,0.985961989615862,2.5094959798486437e-05,47.72668908598462,0.9637390909317156
523,3,0,0.12833333333333335,-0.24999999999999994,0.8142504313442511,-0.17167694572266717,3.784522814213779e-05,0.9851533001899121,2.5816090370256984e-05,47.36394872241556,0.8673497369397228
524,3,0,0.12666666666666668,-0.24999999999999994,0.8139631057382558,-0.17646174238005355,0.00010038875215149174,0.9843074943320781,2.7157014452305032e-05,47.91262073858679,0.6299315452542548
525,3,0,0.125,-0.24999999999999994,0.8136658510940226,-0.1813311140304969,0.0001047703528222624,0.9834220945797548,2.7945377582051956e-05,48.33089046849598,0.5443807317355883
526,3,0,0.12333333333333335,-0.24999999999999994,0.813360209398142,-0.18621156202355313,7.712248588567395e-05,0.9825096682582165,2.799616501757865e-05,47.98494104371392,0.4125319698816039
527,3,0,0.12166666666666667,-0.24999999999999994,0.8130484504859411,-0.1911767985478928,3.618886346839752e-05,0.9815556175720989,2.924874560430492e-05,48.919844938249156,0.3699209926699528
528,3,0,0.12,-0.24999999999999994,0.8127218818763057,-0.19618619262845646,-4.9073402487611445e-06,0.9805666615778187,2.9409073773779768e-05,48.711473314977496,0.37211885573590775
